data,produto_id,categoria,vendas_qtd,estoque_qtd,preco_unitario,promocao
2023-10-26,PROD_8,Alimento,7,194,12.75,0
2023-10-26,PROD_9,Higiene,11,60,22.86,0
2023-10-26,PROD_10,Higiene,13,192,11.52,0
2023-10-27,PROD_1,Higiene,7,80,17.9,0
2023-10-27,PROD_2,Bebida,4,50,22.69,0
2023-10-27,PROD_3,Bebida,7,199,16.33,0
2023-10-27,PROD_4,Alimento,9,133,18.64,0
2023-10-27,PROD_5,Bebida,18,192,14.25,1
2023-10-27,PROD_6,Alimento,27,179,21.27,1
2023-10-27,PROD_7,Higiene,12,66,16.61,0
2023-10-27,PROD_8,Alimento,7,109,18.01,0
2023-10-27,PROD_9,Bebida,9,188,20.33,0
2023-10-27,PROD_10,Alimento,10,95,22.31,0
2023-10-28,PROD_1,Bebida,8,117,10.86,0
2023-10-28,PROD_2,Higiene,15,183,21.63,0
2023-10-28,PROD_3,Alimento,9,163,11.51,0
2023-10-28,PROD_4,Bebida,7,121,6.73,0
2023-10-28,PROD_5,Alimento,8,78,7.06,0
2023-10-28,PROD_6,Alimento,6,193,17.49,0
2023-10-28,PROD_7,Bebida,11,53,9.99,0
2023-10-28,PROD_8,Bebida,8,93,11.43,0
2023-10-28,PROD_9,Alimento,11,87,22.41,0
2023-10-28,PROD_10,Alimento,7,62,9.08,0
2023-10-29,PROD_1,Bebida,14,61,7.32,0
2023-10-29,PROD_2,Alimento,15,169,24.18,0
2023-10-29,PROD_3,Alimento,21,120,20.87,1
2023-10-29,PROD_4,Higiene,9,91,13.65,0
2023-10-29,PROD_5,Alimento,11,174,19.81,0
2023-10-29,PROD_6,Bebida,8,106,21.74,0
2023-10-29,PROD_7,Bebida,15,155,6.3,0
2023-10-29,PROD_8,Higiene,13,148,17.25,0
2023-10-29,PROD_9,Higiene,6,71,22.17,0
2023-10-29,PROD_10,Bebida,8,95,24.93,0
2023-10-30,PROD_1,Alimento,6,90,7.03,0
2023-10-30,PROD_2,Bebida,8,88,7.05,0
2023-10-30,PROD_3,Alimento,18,76,17.83,1
2023-10-30,PROD_4,Alimento,9,85,9.32,0
2023-10-30,PROD_5,Alimento,11,148,17.54,0
2023-10-30,PROD_6,Alimento,8,168,24.73,0
2023-10-30,PROD_7,Bebida,18,108,19.03,0
2023-10-30,PROD_8,Bebida,7,73,17.06,0
2023-10-30,PROD_9,Higiene,7,119,10.94,0
2023-10-30,PROD_10,Alimento,11,188,11.1,0
2023-10-31,PROD_1,Bebida,13,125,23.93,0
2023-10-31,PROD_2,Higiene,6,87,11.02,0
2023-10-31,PROD_3,Bebida,6,59,15.68,0
2023-10-31,PROD_4,Higiene,10,53,5.56,0
2023-10-31,PROD_5,Alimento,22,199,10.99,1
2023-10-31,PROD_6,Bebida,9,65,14.11,0
2023-10-31,PROD_7,Alimento,21,70,22.67,1
2023-10-31,PROD_8,Alimento,11,154,22.23,0
2023-10-31,PROD_9,Bebida,11,83,14.62,0
2023-10-31,PROD_10,Bebida,23,177,16.99,1
2023-11-01,PROD_1,Higiene,13,65,16.86,0
2023-11-01,PROD_2,Bebida,8,175,12.6,0
2023-11-01,PROD_3,Alimento,5,110,21.34,0
2023-11-01,PROD_4,Higiene,10,155,9.89,0
2023-11-01,PROD_5,Alimento,7,115,8.55,0
2023-11-01,PROD_6,Higiene,8,149,22.27,0
2023-11-01,PROD_7,Higiene,12,103,6.7,0
2023-11-01,PROD_8,Bebida,10,64,11.54,0
2023-11-01,PROD_9,Bebida,16,119,10.56,0
2023-11-01,PROD_10,Bebida,14,112,12.28,0
2023-11-02,PROD_1,Higiene,15,74,16.97,1
2023-11-02,PROD_2,Bebida,9,158,20.69,0
2023-11-02,PROD_3,Alimento,27,62,17.22,1
2023-11-02,PROD_4,Alimento,7,138,7.81,0
2023-11-02,PROD_5,Bebida,21,123,14.77,1
2023-11-02,PROD_6,Bebida,6,160,14.02,0
2023-11-02,PROD_7,Higiene,15,88,4.84,1
2023-11-02,PROD_8,Bebida,13,166,19.72,0
2023-11-02,PROD_9,Bebida,27,187,15.63,1
2023-11-02,PROD_10,Higiene,14,159,24.37,1
2023-11-03,PROD_1,Alimento,9,156,10.26,0
2023-11-03,PROD_2,Higiene,11,167,11.31,0
2023-11-03,PROD_3,Bebida,21,123,22.38,1
2023-11-03,PROD_4,Bebida,8,104,5.54,0
2023-11-03,PROD_5,Alimento,20,130,4.48,1
2023-11-03,PROD_6,Higiene,10,146,17.51,0
2023-11-03,PROD_7,Higiene,17,107,7.24,0
2023-11-03,PROD_8,Alimento,11,66,22.98,0
2023-11-03,PROD_9,Bebida,12,193,14.91,0
2023-11-03,PROD_10,Higiene,6,198,14.84,0
2023-11-04,PROD_1,Higiene,13,139,5.18,0
2023-11-04,PROD_2,Bebida,11,181,16.22,0
2023-11-04,PROD_3,Bebida,5,186,8.1,0
2023-11-04,PROD_4,Alimento,25,77,21.89,1
2023-11-04,PROD_5,Bebida,13,130,11.59,0
2023-11-04,PROD_6,Bebida,12,172,22.79,0
2023-11-04,PROD_7,Bebida,9,67,10.99,0
2023-11-04,PROD_8,Higiene,13,134,11.64,0
2023-11-04,PROD_9,Higiene,15,156,17.84,0
2023-11-04,PROD_10,Bebida,25,192,15.56,1
2023-11-05,PROD_1,Alimento,10,133,8.39,0
2023-11-05,PROD_2,Higiene,8,136,15.84,0
2023-11-05,PROD_3,Alimento,7,125,15.54,0
2023-11-05,PROD_4,Alimento,8,185,21.81,0
2023-11-05,PROD_5,Higiene,8,67,4.98,0
2023-11-05,PROD_6,Bebida,10,142,24.53,0
2023-11-05,PROD_7,Alimento,17,140,22.8,0
2023-11-05,PROD_8,Alimento,3,177,4.34,0
2023-11-05,PROD_9,Alimento,25,136,10.63,1
2023-11-05,PROD_10,Bebida,9,75,19.29,0
2023-11-06,PROD_1,Higiene,13,194,9.25,0
2023-11-06,PROD_2,Bebida,10,122,9.61,0
2023-11-06,PROD_3,Bebida,14,199,8.81,0
2023-11-06,PROD_4,Higiene,10,164,4.27,0
2023-11-06,PROD_5,Higiene,22,134,16.78,1
2023-11-06,PROD_6,Alimento,8,84,18.86,0
2023-11-06,PROD_7,Alimento,27,192,7.84,1
2023-11-06,PROD_8,Alimento,13,73,19.41,0
2023-11-06,PROD_9,Bebida,4,179,8.32,0
2023-11-06,PROD_10,Higiene,11,63,23.65,0
2023-11-07,PROD_1,Higiene,13,83,5.64,0
2023-11-07,PROD_2,Higiene,8,94,21.79,0
2023-11-07,PROD_3,Higiene,10,145,5.01,0
2023-11-07,PROD_4,Higiene,12,192,10.32,0
2023-11-07,PROD_5,Higiene,11,104,15.58,0
2023-11-07,PROD_6,Higiene,19,59,22.72,1
2023-11-07,PROD_7,Bebida,24,53,18.88,1
2023-11-07,PROD_8,Higiene,12,53,14.51,0
2023-11-07,PROD_9,Alimento,8,145,18.71,0
2023-11-07,PROD_10,Bebida,8,54,3.97,0
2023-11-08,PROD_1,Higiene,10,77,17.72,0
2023-11-08,PROD_2,Alimento,14,121,21.73,0
2023-11-08,PROD_3,Higiene,22,199,18.93,1
2023-11-08,PROD_4,Bebida,5,146,8.13,0
2023-11-08,PROD_5,Bebida,8,57,5.46,0
2023-11-08,PROD_6,Higiene,5,138,5.46,0
2023-11-08,PROD_7,Higiene,9,108,24.79,0
2023-11-08,PROD_8,Alimento,18,103,3.73,0
2023-11-08,PROD_9,Bebida,10,106,21.78,0
2023-11-08,PROD_10,Alimento,8,86,21.49,0
2023-11-09,PROD_1,Bebida,11,97,23.2,0
2023-11-09,PROD_2,Alimento,13,77,15.72,0
2023-11-09,PROD_3,Bebida,17,132,21.17,0
2023-11-09,PROD_4,Alimento,28,78,9.96,1
2023-11-09,PROD_5,Higiene,6,158,14.25,0
2023-11-09,PROD_6,Bebida,12,156,17.1,0
2023-11-09,PROD_7,Alimento,12,143,11.25,0
2023-11-09,PROD_8,Alimento,8,183,9.75,0
2023-11-09,PROD_9,Alimento,8,197,24.88,0
2023-11-09,PROD_10,Bebida,7,161,20.88,0
2023-11-10,PROD_1,Alimento,21,70,24.75,1
2023-11-10,PROD_2,Higiene,11,180,19.0,0
2023-11-10,PROD_3,Alimento,6,80,8.53,0
2023-11-10,PROD_4,Bebida,12,158,10.09,0
2023-11-10,PROD_5,Alimento,12,133,21.38,0
2023-11-10,PROD_6,Alimento,22,176,4.35,1
2023-11-10,PROD_7,Bebida,25,59,17.85,1
2023-11-10,PROD_8,Bebida,7,126,8.63,0
2023-11-10,PROD_9,Higiene,12,51,20.9,0
2023-11-10,PROD_10,Higiene,7,185,7.74,0
2023-11-11,PROD_1,Bebida,8,198,7.73,0
2023-11-11,PROD_2,Bebida,8,65,4.63,0
2023-11-11,PROD_3,Bebida,11,135,5.72,0
2023-11-11,PROD_4,Higiene,10,107,14.76,0
2023-11-11,PROD_5,Bebida,6,100,6.13,0
2023-11-11,PROD_6,Alimento,14,157,8.63,0
2023-11-11,PROD_7,Bebida,7,185,9.15,0
2023-11-11,PROD_8,Bebida,11,128,24.39,0
2023-11-11,PROD_9,Higiene,12,65,22.92,0
2023-11-11,PROD_10,Higiene,9,163,17.76,0
2023-11-12,PROD_1,Higiene,6,59,14.81,0
2023-11-12,PROD_2,Bebida,12,138,19.41,0
2023-11-12,PROD_3,Higiene,11,88,24.26,0
2023-11-12,PROD_4,Bebida,7,145,14.4,0
2023-11-12,PROD_5,Alimento,14,59,11.72,0
2023-11-12,PROD_6,Bebida,15,66,11.82,1
2023-11-12,PROD_7,Alimento,15,101,10.86,1
2023-11-12,PROD_8,Higiene,7,76,14.75,0
2023-11-12,PROD_9,Alimento,23,183,7.41,1
2023-11-12,PROD_10,Bebida,13,103,11.25,0
2023-11-13,PROD_1,Alimento,8,99,13.41,0
2023-11-13,PROD_2,Bebida,21,133,8.74,1
2023-11-13,PROD_3,Higiene,14,173,4.29,1
2023-11-13,PROD_4,Bebida,14,71,4.83,0
2023-11-13,PROD_5,Higiene,8,56,20.61,0
2023-11-13,PROD_6,Bebida,9,136,23.7,0
2023-11-13,PROD_7,Alimento,15,187,14.22,0
2023-11-13,PROD_8,Higiene,12,163,3.81,0
2023-11-13,PROD_9,Bebida,8,105,14.05,0
2023-11-13,PROD_10,Higiene,16,170,7.81,1
2023-11-14,PROD_1,Alimento,7,118,16.78,0
2023-11-14,PROD_2,Higiene,12,59,17.67,0
2023-11-14,PROD_3,Alimento,11,130,20.29,0
2023-11-14,PROD_4,Higiene,25,60,13.59,1
2023-11-14,PROD_5,Higiene,7,109,17.22,0
2023-11-14,PROD_6,Bebida,7,181,4.47,0
2023-11-14,PROD_7,Bebida,13,199,18.16,0
2023-11-14,PROD_8,Alimento,8,91,10.71,0
2023-11-14,PROD_9,Alimento,7,56,6.62,0
2023-11-14,PROD_10,Bebida,9,137,20.26,0
2023-11-15,PROD_1,Bebida,12,112,8.23,0
2023-11-15,PROD_2,Higiene,14,157,4.89,0
2023-11-15,PROD_3,Bebida,9,157,14.86,0
2023-11-15,PROD_4,Higiene,9,95,23.28,0
2023-11-15,PROD_5,Higiene,12,87,17.36,0
2023-11-15,PROD_6,Alimento,11,156,6.67,0
2023-11-15,PROD_7,Alimento,23,196,8.97,1
2023-11-15,PROD_8,Higiene,6,131,23.58,0
2023-11-15,PROD_9,Higiene,9,73,20.29,0
2023-11-15,PROD_10,Alimento,10,168,24.62,0
2023-11-16,PROD_1,Alimento,17,100,15.17,1
2023-11-16,PROD_2,Alimento,4,56,8.44,0
2023-11-16,PROD_3,Bebida,13,129,12.57,0
2023-11-16,PROD_4,Bebida,6,192,11.85,0
2023-11-16,PROD_5,Higiene,14,181,18.55,0
2023-11-16,PROD_6,Alimento,13,65,12.71,1
2023-11-16,PROD_7,Higiene,13,72,6.5,0
2023-11-16,PROD_8,Bebida,16,107,13.81,1
2023-11-16,PROD_9,Bebida,11,192,20.96,0
2023-11-16,PROD_10,Alimento,14,78,18.43,0
2023-11-17,PROD_1,Alimento,12,98,5.12,0
2023-11-17,PROD_2,Alimento,12,133,6.48,0
2023-11-17,PROD_3,Higiene,10,147,21.53,0
2023-11-17,PROD_4,Higiene,24,109,24.04,1
2023-11-17,PROD_5,Higiene,28,82,13.57,1
2023-11-17,PROD_6,Bebida,7,145,23.97,0
2023-11-17,PROD_7,Bebida,10,182,16.02,0
2023-11-17,PROD_8,Bebida,21,67,14.12,1
2023-11-17,PROD_9,Bebida,9,60,14.87,0
2023-11-17,PROD_10,Alimento,11,54,11.14,0
2023-11-18,PROD_1,Higiene,15,50,23.77,0
2023-11-18,PROD_2,Higiene,13,195,5.84,0
2023-11-18,PROD_3,Bebida,10,193,4.94,0
2023-11-18,PROD_4,Bebida,8,161,19.24,0
2023-11-18,PROD_5,Bebida,26,93,23.53,1
2023-11-18,PROD_6,Higiene,7,199,8.43,0
2023-11-18,PROD_7,Alimento,15,110,21.0,1
2023-11-18,PROD_8,Bebida,9,112,14.4,0
2023-11-18,PROD_9,Higiene,3,138,12.57,0
2023-11-18,PROD_10,Alimento,9,140,11.43,0
2023-11-19,PROD_1,Higiene,10,157,23.94,0
2023-11-19,PROD_2,Alimento,9,119,23.96,0
2023-11-19,PROD_3,Higiene,10,196,16.55,0
2023-11-19,PROD_4,Bebida,10,87,3.85,0
2023-11-19,PROD_5,Bebida,8,179,15.87,0
2023-11-19,PROD_6,Alimento,12,56,21.88,0
2023-11-19,PROD_7,Bebida,12,82,20.81,0
2023-11-19,PROD_8,Alimento,5,84,7.64,0
2023-11-19,PROD_9,Higiene,14,66,23.01,0
2023-11-19,PROD_10,Bebida,11,80,14.88,0
2023-11-20,PROD_1,Bebida,18,172,17.44,1
2023-11-20,PROD_2,Higiene,8,124,5.34,0
2023-11-20,PROD_3,Alimento,17,190,8.94,0
2023-11-20,PROD_4,Alimento,15,151,9.56,0
2023-11-20,PROD_5,Bebida,5,184,20.63,0
2023-11-20,PROD_6,Alimento,6,50,23.77,0
2023-11-20,PROD_7,Bebida,14,165,7.67,0
2023-11-20,PROD_8,Higiene,8,115,11.05,0
2023-11-20,PROD_9,Alimento,7,112,22.86,0
2023-11-20,PROD_10,Bebida,6,102,10.82,0
2023-11-21,PROD_1,Bebida,10,173,16.38,0
2023-11-21,PROD_2,Alimento,8,183,18.11,0
2023-11-21,PROD_3,Bebida,7,122,20.44,0
2023-11-21,PROD_4,Bebida,17,109,4.49,1
2023-11-21,PROD_5,Alimento,9,194,9.82,0
2023-11-21,PROD_6,Higiene,11,62,12.2,0
2023-11-21,PROD_7,Bebida,21,153,21.35,1
2023-11-21,PROD_8,Bebida,9,86,3.94,0
2023-11-21,PROD_9,Bebida,12,178,21.32,0
2023-11-21,PROD_10,Bebida,21,125,11.03,1
2023-11-22,PROD_1,Higiene,7,127,5.9,0
2023-11-22,PROD_2,Higiene,11,97,13.54,0
2023-11-22,PROD_3,Higiene,11,155,15.39,0
2023-11-22,PROD_4,Alimento,6,111,17.59,0
2023-11-22,PROD_5,Bebida,19,109,20.89,1
2023-11-22,PROD_6,Alimento,17,157,17.5,1
2023-11-22,PROD_7,Bebida,7,83,18.05,0
2023-11-22,PROD_8,Bebida,12,190,11.36,0
2023-11-22,PROD_9,Alimento,7,199,13.64,0
2023-11-22,PROD_10,Bebida,10,179,8.21,0
2023-11-23,PROD_1,Bebida,21,162,24.93,1
2023-11-23,PROD_2,Alimento,10,113,21.61,0
2023-11-23,PROD_3,Alimento,10,99,15.1,0
2023-11-23,PROD_4,Bebida,8,132,23.77,0
2023-11-23,PROD_5,Higiene,21,54,18.42,1
2023-11-23,PROD_6,Higiene,10,93,18.01,0
2023-11-23,PROD_7,Higiene,7,121,19.23,0
2023-11-23,PROD_8,Bebida,15,129,19.89,0
2023-11-23,PROD_9,Alimento,24,58,10.67,1
2023-11-23,PROD_10,Alimento,16,96,11.12,0
2023-11-24,PROD_1,Bebida,14,123,18.11,0
2023-11-24,PROD_2,Higiene,5,190,16.14,0
2023-11-24,PROD_3,Alimento,11,135,11.99,0
2023-11-24,PROD_4,Bebida,15,125,3.9,0
2023-11-24,PROD_5,Bebida,5,84,18.41,0
2023-11-24,PROD_6,Alimento,9,99,15.56,0
2023-11-24,PROD_7,Bebida,10,68,4.55,0
2023-11-24,PROD_8,Alimento,12,194,4.13,0
2023-11-24,PROD_9,Alimento,11,152,11.49,0
2023-11-24,PROD_10,Alimento,25,53,18.91,1
2023-11-25,PROD_1,Higiene,7,93,22.53,0
2023-11-25,PROD_2,Higiene,10,139,4.57,0
2023-11-25,PROD_3,Higiene,8,130,24.0,0
2023-11-25,PROD_4,Bebida,7,82,19.28,0
2023-11-25,PROD_5,Higiene,3,196,19.66,0
2023-11-25,PROD_6,Bebida,12,81,19.06,0
2023-11-25,PROD_7,Higiene,14,147,21.81,0
2023-11-25,PROD_8,Higiene,11,78,19.15,0
2023-11-25,PROD_9,Alimento,18,90,15.44,1
2023-11-25,PROD_10,Higiene,13,143,15.94,0
2023-11-26,PROD_1,Higiene,15,74,22.34,0
2023-11-26,PROD_2,Higiene,9,60,13.73,0
2023-11-26,PROD_3,Higiene,11,156,18.78,0
2023-11-26,PROD_4,Bebida,19,159,20.91,1
2023-11-26,PROD_5,Alimento,14,177,17.74,0
2023-11-26,PROD_6,Alimento,12,133,24.86,1
2023-11-26,PROD_7,Alimento,25,176,4.16,1
2023-11-26,PROD_8,Alimento,7,187,19.52,0
2023-11-26,PROD_9,Higiene,7,189,6.46,0
2023-11-26,PROD_10,Bebida,12,178,19.65,0
2023-11-27,PROD_1,Bebida,9,122,24.54,0
2023-11-27,PROD_2,Higiene,21,76,4.87,1
2023-11-27,PROD_3,Alimento,8,183,13.91,0
2023-11-27,PROD_4,Bebida,15,62,6.72,0
2023-11-27,PROD_5,Bebida,20,78,11.87,1
2023-11-27,PROD_6,Alimento,6,109,5.14,0
2023-11-27,PROD_7,Bebida,10,136,20.93,0
2023-11-27,PROD_8,Alimento,5,97,6.93,0
2023-11-27,PROD_9,Bebida,13,55,23.14,0
2023-11-27,PROD_10,Alimento,11,67,21.23,0
2023-11-28,PROD_1,Bebida,10,197,24.57,0
2023-11-28,PROD_2,Bebida,7,121,20.93,0
2023-11-28,PROD_3,Alimento,26,87,19.6,1
2023-11-28,PROD_4,Higiene,10,90,5.54,0
2023-11-28,PROD_5,Bebida,11,193,19.01,0
2023-11-28,PROD_6,Bebida,17,102,13.08,1
2023-11-28,PROD_7,Bebida,13,94,12.79,0
2023-11-28,PROD_8,Alimento,12,197,20.95,0
2023-11-28,PROD_9,Alimento,11,170,24.28,0
2023-11-28,PROD_10,Alimento,5,119,23.38,0
2023-11-29,PROD_1,Higiene,12,67,21.09,0
2023-11-29,PROD_2,Bebida,11,142,23.27,0
2023-11-29,PROD_3,Higiene,15,146,19.75,0
2023-11-29,PROD_4,Bebida,11,190,8.67,0
2023-11-29,PROD_5,Alimento,14,180,6.48,1
2023-11-29,PROD_6,Higiene,21,133,24.79,1
2023-11-29,PROD_7,Alimento,10,121,11.35,0
2023-11-29,PROD_8,Higiene,11,134,18.3,0
2023-11-29,PROD_9,Higiene,14,76,18.59,0
2023-11-29,PROD_10,Higiene,6,113,18.12,0
2023-11-30,PROD_1,Higiene,17,53,20.61,1
2023-11-30,PROD_2,Bebida,8,80,7.08,0
2023-11-30,PROD_3,Alimento,8,57,3.94,0
2023-11-30,PROD_4,Bebida,7,117,15.55,0
2023-11-30,PROD_5,Higiene,17,71,19.04,1
2023-11-30,PROD_6,Bebida,13,82,6.61,0
2023-11-30,PROD_7,Higiene,10,113,12.64,0
2023-11-30,PROD_8,Higiene,26,128,6.2,1
2023-11-30,PROD_9,Higiene,12,132,12.41,0
2023-11-30,PROD_10,Bebida,17,55,8.75,0
2023-12-01,PROD_1,Alimento,14,126,5.39,0
2023-12-01,PROD_2,Alimento,7,54,21.15,0
2023-12-01,PROD_3,Alimento,10,79,13.19,0
2023-12-01,PROD_4,Bebida,10,101,5.26,0
2023-12-01,PROD_5,Bebida,19,59,7.17,1
2023-12-01,PROD_6,Higiene,12,99,22.6,0
2023-12-01,PROD_7,Alimento,13,125,21.97,0
2023-12-01,PROD_8,Higiene,8,158,10.44,0
2023-12-01,PROD_9,Bebida,8,93,8.64,0
2023-12-01,PROD_10,Alimento,11,148,5.33,0
2023-12-02,PROD_1,Bebida,13,164,11.32,0
2023-12-02,PROD_2,Alimento,5,94,5.89,0
2023-12-02,PROD_3,Alimento,17,75,20.24,1
2023-12-02,PROD_4,Higiene,10,77,4.77,0
2023-12-02,PROD_5,Alimento,6,89,6.61,0
2023-12-02,PROD_6,Bebida,5,190,17.05,0
2023-12-02,PROD_7,Higiene,12,120,5.94,0
2023-12-02,PROD_8,Higiene,12,61,17.43,0
2023-12-02,PROD_9,Alimento,12,149,14.62,0
2023-12-02,PROD_10,Alimento,12,198,3.78,0
2023-12-03,PROD_1,Bebida,5,178,8.31,0
2023-12-03,PROD_2,Alimento,11,141,10.15,0
2023-12-03,PROD_3,Higiene,21,197,15.79,1
2023-12-03,PROD_4,Higiene,9,179,17.46,0
2023-12-03,PROD_5,Higiene,27,167,24.29,1
2023-12-03,PROD_6,Higiene,15,194,7.17,0
2023-12-03,PROD_7,Alimento,23,162,6.36,1
2023-12-03,PROD_8,Bebida,9,178,14.42,0
2023-12-03,PROD_9,Alimento,9,147,13.23,0
2023-12-03,PROD_10,Bebida,6,94,8.7,0
2023-12-04,PROD_1,Higiene,6,182,7.63,0
2023-12-04,PROD_2,Bebida,8,69,20.63,0
2023-12-04,PROD_3,Alimento,6,172,20.82,0
2023-12-04,PROD_4,Bebida,17,186,23.29,1
2023-12-04,PROD_5,Alimento,19,56,14.63,1
2023-12-04,PROD_6,Alimento,8,130,15.89,0
2023-12-04,PROD_7,Alimento,13,78,13.57,0
2023-12-04,PROD_8,Higiene,13,102,7.48,0
2023-12-04,PROD_9,Bebida,8,118,24.95,0
2023-12-04,PROD_10,Alimento,6,144,24.78,0
2023-12-05,PROD_1,Higiene,16,127,7.8,1
2023-12-05,PROD_2,Bebida,7,96,6.9,0
2023-12-05,PROD_3,Bebida,25,158,22.87,1
2023-12-05,PROD_4,Higiene,8,167,12.0,0
2023-12-05,PROD_5,Alimento,16,116,13.41,1
2023-12-05,PROD_6,Bebida,7,84,17.96,0
2023-12-05,PROD_7,Bebida,7,98,23.58,0
2023-12-05,PROD_8,Higiene,10,185,10.7,0
2023-12-05,PROD_9,Alimento,7,95,6.42,0
2023-12-05,PROD_10,Higiene,21,106,11.04,1
2023-12-06,PROD_1,Bebida,24,168,18.16,1
2023-12-06,PROD_2,Bebida,9,147,19.95,0
2023-12-06,PROD_3,Alimento,8,158,14.4,0
2023-12-06,PROD_4,Alimento,10,126,4.17,0
2023-12-06,PROD_5,Higiene,8,104,6.41,0
2023-12-06,PROD_6,Alimento,10,68,17.29,0
2023-12-06,PROD_7,Higiene,8,96,11.13,0
2023-12-06,PROD_8,Alimento,11,84,19.37,1
2023-12-06,PROD_9,Alimento,8,159,9.5,0
2023-12-06,PROD_10,Alimento,11,130,17.32,0
2023-12-07,PROD_1,Bebida,16,163,14.91,1
2023-12-07,PROD_2,Bebida,12,155,9.0,0
2023-12-07,PROD_3,Bebida,12,125,15.18,0
2023-12-07,PROD_4,Higiene,8,164,19.25,0
2023-12-07,PROD_5,Higiene,10,89,15.34,0
2023-12-07,PROD_6,Alimento,9,110,4.11,0
2023-12-07,PROD_7,Alimento,7,52,11.41,0
2023-12-07,PROD_8,Higiene,11,190,20.2,0
2023-12-07,PROD_9,Alimento,19,60,16.37,1
2023-12-07,PROD_10,Alimento,11,163,16.52,0
2023-12-08,PROD_1,Alimento,14,183,24.28,0
2023-12-08,PROD_2,Bebida,9,114,6.09,0
2023-12-08,PROD_3,Alimento,5,149,19.02,0
2023-12-08,PROD_4,Bebida,9,71,6.55,0
2023-12-08,PROD_5,Alimento,14,177,13.48,0
2023-12-08,PROD_6,Bebida,9,141,8.62,0
2023-12-08,PROD_7,Bebida,9,154,18.59,0
2023-12-08,PROD_8,Bebida,13,70,5.04,1
2023-12-08,PROD_9,Bebida,12,134,20.94,0
2023-12-08,PROD_10,Bebida,13,121,11.09,0
2023-12-09,PROD_1,Bebida,7,111,24.61,1
2023-12-09,PROD_2,Alimento,26,101,14.33,1
2023-12-09,PROD_3,Alimento,17,103,19.1,0
2023-12-09,PROD_4,Bebida,10,197,23.2,0
2023-12-09,PROD_5,Alimento,9,52,19.5,0
2023-12-09,PROD_6,Higiene,10,85,19.78,0
2023-12-09,PROD_7,Alimento,7,90,20.09,0
2023-12-09,PROD_8,Bebida,7,71,17.68,0
2023-12-09,PROD_9,Higiene,15,130,9.25,1
2023-12-09,PROD_10,Higiene,21,97,18.56,1
2023-12-10,PROD_1,Bebida,12,121,15.79,0
2023-12-10,PROD_2,Higiene,13,106,22.12,0
2023-12-10,PROD_3,Bebida,14,177,5.64,0
2023-12-10,PROD_4,Higiene,6,105,20.13,0
2023-12-10,PROD_5,Higiene,14,67,19.33,1
2023-12-10,PROD_6,Alimento,25,96,22.64,1
2023-12-10,PROD_7,Bebida,22,179,7.56,1
2023-12-10,PROD_8,Higiene,9,142,14.0,0
2023-12-10,PROD_9,Higiene,17,165,8.32,0
2023-12-10,PROD_10,Alimento,11,75,22.82,0
2023-12-11,PROD_1,Alimento,10,159,9.19,0
2023-12-11,PROD_2,Higiene,20,50,9.46,1
2023-12-11,PROD_3,Alimento,6,188,19.13,0
2023-12-11,PROD_4,Bebida,21,99,24.01,1
2023-12-11,PROD_5,Alimento,15,80,19.89,0
2023-12-11,PROD_6,Bebida,6,188,24.47,0
2023-12-11,PROD_7,Bebida,10,145,4.22,0
2023-12-11,PROD_8,Bebida,8,137,24.28,0
2023-12-11,PROD_9,Alimento,10,160,4.0,0
2023-12-11,PROD_10,Higiene,8,81,18.53,0
2023-12-12,PROD_1,Bebida,18,89,16.3,1
2023-12-12,PROD_2,Alimento,5,128,18.91,0
2023-12-12,PROD_3,Alimento,11,144,22.24,0
2023-12-12,PROD_4,Alimento,5,157,17.37,0
2023-12-12,PROD_5,Alimento,10,75,14.06,0
2023-12-12,PROD_6,Higiene,24,71,12.93,1
2023-12-12,PROD_7,Higiene,10,107,19.35,0
2023-12-12,PROD_8,Alimento,3,56,20.98,0
2023-12-12,PROD_9,Higiene,6,65,16.29,0
2023-12-12,PROD_10,Bebida,15,52,18.74,0
2023-12-13,PROD_1,Higiene,11,187,18.1,0
2023-12-13,PROD_2,Bebida,11,69,13.43,0
2023-12-13,PROD_3,Higiene,8,153,6.39,0
2023-12-13,PROD_4,Alimento,9,94,17.47,0
2023-12-13,PROD_5,Alimento,24,136,4.02,1
2023-12-13,PROD_6,Alimento,14,165,18.64,0
2023-12-13,PROD_7,Alimento,6,173,9.46,0
2023-12-13,PROD_8,Bebida,6,96,12.29,0
2023-12-13,PROD_9,Bebida,24,89,23.34,1
2023-12-13,PROD_10,Bebida,7,98,20.76,0
2023-12-14,PROD_1,Bebida,14,174,21.96,0
2023-12-14,PROD_2,Bebida,9,54,6.41,0
2023-12-14,PROD_3,Alimento,11,195,24.69,0
2023-12-14,PROD_4,Higiene,15,91,7.02,0
2023-12-14,PROD_5,Higiene,10,117,24.7,0
2023-12-14,PROD_6,Higiene,19,144,17.76,1
2023-12-14,PROD_7,Bebida,12,93,10.55,0
2023-12-14,PROD_8,Higiene,30,54,8.33,1
2023-12-14,PROD_9,Alimento,29,101,3.59,1
2023-12-14,PROD_10,Bebida,7,64,15.69,0
2023-12-15,PROD_1,Higiene,3,194,22.81,0
2023-12-15,PROD_2,Alimento,5,115,7.56,0
2023-12-15,PROD_3,Bebida,15,56,18.18,0
2023-12-15,PROD_4,Higiene,10,163,23.65,0
2023-12-15,PROD_5,Higiene,20,141,11.99,1
